"","X[[i]]"
"1",2
"2",1
"3",2
"4",2
"5",1
"6",1
"7",1
"8",1
"9",2
"10",2
"11",2
"12",2
"13",2
"14",2
"15",2
"16",2
"17",2
"18",2
"19",2
"20",2
"21",2
"22",2
"23",2
"24",2
"25",2
"26",2
"27",2
"28",2
"29",2
"30",2
"31",2
"32",2
"33",2
"34",2
"35",2
"36",2
"37",2
"38",2
"39",2
"40",2
"41",2
"42",2
"43",2
"44",2
"45",2
"46",2
"47",2
"48",2
"49",2
"50",2
"51",2
"52",2
"53",2
"54",2
"55",2
"56",2
"57",2
"58",2
"59",2
"60",2
"61",2
"62",2
"63",2
"64",2
"65",2
"66",2
"67",2
"68",2
"69",2
"70",2
"71",2
"72",2
"73",2
"74",2
"75",2
"76",2
"77",2
"78",2
"79",1
"80",1
"81",1
"82",1
"83",1
"84",1
"85",1
"86",1
"87",1
"88",1
"89",1
"90",1
"91",1
"92",1
"93",1
"94",1
"95",1
"96",1
"97",1
"98",1
"99",1
"100",1
"101",1
"102",1
"103",1
"104",1
"105",1
"106",1
"107",1
"108",1
"109",1
"110",1
"111",1
"112",1
"113",1
"114",1
"115",1
"116",1
"117",1
"118",1
"119",1
"120",1
"121",1
"122",1
"123",1
"124",1
"125",1
"126",1
"127",1
"128",1
"129",1
"130",1
"131",1
"132",1
"133",1
"134",1
"135",1
"136",1
"137",1
"138",1
"139",1
"140",1
"141",1
"142",1
"143",1
"144",1
"145",1
"146",1
"147",1
"148",1
"149",1
"150",1
"151",1
"152",1
"153",1
"154",1
"155",1
"156",1
"157",1
"158",2
"159",1
"160",1
"161",1
"162",1
"163",1
"164",1
"165",1
"166",1
"167",1
"168",1
"169",1
"170",1
"171",1
"172",1
"173",1
"174",1
"175",1
"176",1
"177",1
"178",1
"179",2
"180",2
"181",1
"182",2
"183",2
"184",1
"185",2
"186",1
"187",1
"188",1
"189",1
"190",2
"191",1
"192",2
"193",1
"194",2
"195",2
"196",2
"197",2
"198",2
"199",2
"200",2
"201",2
"202",2
"203",2
"204",2
"205",2
"206",2
"207",2
"208",2
"209",2
"210",2
"211",2
"212",1
"213",2
"214",1
"215",2
"216",1
"217",1
"218",2
"219",1
"220",1
"221",1
"222",1
"223",1
"224",1
"225",1
"226",1
"227",1
"228",1
"229",1
"230",2
"231",1
"232",1
"233",1
"234",1
"235",1
"236",1
"237",1
"238",1
"239",1
"240",2
"241",1
"242",2
"243",2
"244",1
"245",2
"246",1
"247",2
"248",1
"249",1
"250",1
"251",1
"252",1
"253",2
"254",2
"255",2
"256",2
"257",2
"258",1
"259",2
"260",1
"261",1
"262",1
"263",2
"264",2
"265",1
"266",2
"267",1
"268",2
"269",2
"270",1
"271",2
"272",1
"273",2
"274",1
"275",2
"276",2
"277",1
"278",2
"279",2
"280",1
"281",1
"282",2
"283",1
"284",2
"285",2
"286",1
"287",1
"288",2
"289",2
"290",2
"291",1
"292",2
"293",2
"294",2
"295",1
"296",2
"297",1
"298",2
"299",2
"300",1
"301",2
"302",2
"303",1
"304",2
"305",2
"306",1
"307",1
"308",1
"309",2
"310",1
"311",2
"312",2
"313",1
"314",2
"315",2
"316",1
"317",1
"318",1
"319",2
"320",1
"321",2
"322",2
"323",1
"324",1
"325",2
"326",2
"327",2
"328",2
"329",2
"330",2
"331",2
"332",1
"333",1
"334",2
"335",2
"336",1
"337",1
"338",1
"339",1
"340",2
"341",1
"342",1
"343",2
"344",2
"345",1
"346",2
"347",2
"348",1
"349",1
"350",1
"351",1
"352",1
"353",1
"354",1
"355",1
"356",1
"357",1
"358",1
"359",1
"360",1
"361",1
"362",1
"363",1
"364",1
"365",1
"366",1
"367",1
"368",1
"369",1
"370",1
"371",1
"372",1
"373",1
"374",1
"375",1
"376",1
"377",1
"378",1
"379",1
"380",1
"381",1
"382",1
"383",1
"384",1
"385",1
"386",1
"387",1
"388",1
"389",1
"390",1
"391",1
"392",1
"393",1
"394",1
"395",1
"396",1
"397",1
"398",1
"399",1
"400",1
"401",2
"402",1
"403",1
"404",1
"405",1
"406",1
"407",1
"408",1
"409",1
"410",1
"411",1
"412",1
"413",1
"414",1
"415",1
"416",1
"417",1
"418",1
"419",1
"420",1
"421",1
"422",1
"423",1
"424",1
"425",1
"426",1
"427",2
"428",2
"429",1
"430",1
"431",2
"432",1
"433",1
"434",2
"435",1
"436",1
"437",2
"438",2
"439",1
"440",1
"441",2
"442",2
"443",2
"444",1
"445",1
"446",2
"447",2
"448",1
"449",1
"450",2
"451",2
"452",2
"453",1
"454",1
"455",2
"456",2
"457",1
"458",2
"459",1
"460",1
"461",1
"462",2
"463",2
"464",2
"465",1
"466",2
"467",2
"468",2
"469",2
"470",2
"471",2
"472",1
"473",1
"474",1
"475",2
"476",2
"477",1
"478",2
"479",2
"480",1
"481",2
"482",2
"483",1
"484",2
"485",1
"486",1
"487",1
"488",1
"489",1
"490",1
"491",1
"492",1
"493",1
"494",1
"495",1
"496",1
"497",1
"498",1
"499",1
"500",1
"501",1
"502",1
"503",1
"504",1
"505",1
"506",1
"507",1
"508",1
"509",1
"510",1
"511",1
"512",1
"513",1
"514",1
"515",1
"516",2
"517",1
"518",1
"519",1
"520",1
"521",1
"522",1
"523",1
"524",1
"525",1
"526",1
"527",1
"528",1
"529",1
"530",1
"531",1
"532",1
"533",1
"534",1
"535",1
"536",1
"537",1
"538",1
"539",1
"540",1
"541",1
"542",1
"543",1
"544",1
"545",1
"546",1
"547",1
"548",1
"549",1
"550",1
"551",1
"552",1
"553",1
"554",1
"555",1
"556",1
"557",1
"558",1
"559",1
"560",1
"561",1
"562",1
"563",1
"564",1
"565",1
"566",1
"567",1
"568",1
"569",1
"570",1
"571",1
"572",1
"573",1
"574",1
"575",1
"576",2
"577",1
"578",1
"579",1
"580",1
"581",1
"582",2
"583",2
"584",1
"585",1
"586",1
"587",2
"588",2
"589",2
"590",1
"591",2
"592",1
"593",2
"594",2
"595",2
"596",2
"597",1
"598",2
"599",1
"600",2
"601",2
"602",2
"603",1
"604",1
"605",1
"606",1
"607",1
"608",1
"609",2
"610",1
"611",1
"612",1
"613",2
"614",1
"615",2
"616",2
"617",1
"618",1
"619",1
"620",1
"621",1
"622",1
"623",1
"624",1
"625",1
"626",1
"627",1
"628",1
"629",1
"630",2
"631",1
"632",1
"633",1
"634",1
"635",1
"636",1
"637",1
"638",2
"639",1
"640",2
"641",2
"642",2
"643",1
"644",1
"645",1
"646",1
"647",1
"648",1
"649",2
"650",1
"651",1
"652",2
"653",1
"654",2
"655",1
"656",2
"657",2
"658",1
"659",1
"660",1
"661",1
"662",1
"663",1
"664",1
"665",1
"666",2
"667",1
"668",2
"669",1
"670",1
"671",1
"672",2
"673",2
"674",1
"675",1
"676",1
"677",1
"678",1
"679",2
"680",2
"681",1
"682",1
"683",2
"684",2
"685",1
"686",1
"687",1
"688",2
"689",1
"690",2
"691",1
"692",1
"693",1
"694",2
"695",1
"696",1
"697",1
"698",1
"699",2
"700",1
"701",2
"702",2
"703",1
"704",2
"705",1
"706",1
"707",1
"708",1
"709",1
"710",1
"711",2
"712",1
"713",1
"714",1
"715",2
"716",2
"717",1
"718",1
"719",1
"720",1
"721",1
"722",2
"723",1
"724",2
"725",2
"726",2
"727",2
"728",2
"729",2
"730",2
"731",2
"732",1
"733",2
"734",2
"735",1
"736",2
"737",1
"738",1
"739",2
"740",2
"741",2
"742",1
"743",2
"744",2
"745",2
"746",2
"747",2
"748",1
"749",1
"750",2
"751",2
"752",1
"753",2
"754",1
"755",1
"756",1
"757",1
"758",2
"759",1
"760",2
"761",2
"762",1
"763",1
"764",1
"765",1
"766",2
"767",2
"768",1
"769",1
"770",1
"771",2
"772",1
"773",1
"774",2
"775",2
"776",2
"777",1
"778",1
"779",2
"780",2
"781",2
"782",1
"783",1
"784",1
"785",1
"786",1
"787",2
"788",1
"789",1
"790",1
"791",1
"792",2
"793",2
"794",1
"795",1
"796",2
"797",1
"798",1
"799",1
"800",1
"801",1
"802",1
"803",1
"804",1
"805",1
"806",1
"807",1
"808",1
"809",1
"810",1
"811",1
"812",1
"813",1
"814",1
"815",1
"816",1
"817",1
"818",1
"819",1
"820",1
"821",1
"822",1
"823",1
"824",1
"825",1
"826",1
"827",1
"828",1
"829",1
"830",1
"831",1
"832",1
"833",1
"834",1
"835",1
"836",1
"837",1
"838",1
"839",1
"840",1
"841",1
"842",1
"843",1
"844",1
"845",1
"846",1
"847",1
"848",1
"849",1
"850",1
"851",1
"852",1
"853",1
"854",1
"855",1
"856",1
"857",1
"858",1
"859",1
"860",1
"861",1
"862",1
"863",1
"864",1
"865",1
"866",1
"867",1
"868",1
"869",1
"870",1
"871",1
"872",1
"873",1
"874",1
"875",1
"876",1
"877",1
"878",1
"879",1
"880",1
"881",1
