"","X[[i]]"
"1",3
"2",3
"3",4
"4",4
"5",5
"6",5
"7",9
"8",9
"9",8
"10",8
"11",8
"12",8
"13",8
"14",8
"15",8
"16",8
"17",8
"18",8
"19",8
"20",8
"21",8
"22",8
"23",8
"24",8
"25",8
"26",8
"27",8
"28",8
"29",8
"30",8
"31",8
"32",8
"33",8
"34",8
"35",8
"36",8
"37",8
"38",8
"39",8
"40",8
"41",8
"42",8
"43",8
"44",8
"45",8
"46",8
"47",8
"48",8
"49",8
"50",8
"51",8
"52",8
"53",8
"54",8
"55",8
"56",8
"57",8
"58",8
"59",8
"60",8
"61",8
"62",8
"63",8
"64",8
"65",8
"66",8
"67",8
"68",8
"69",8
"70",8
"71",8
"72",8
"73",8
"74",8
"75",8
"76",8
"77",8
"78",8
"79",5
"80",2
"81",5
"82",2
"83",5
"84",2
"85",5
"86",5
"87",5
"88",5
"89",5
"90",5
"91",2
"92",2
"93",5
"94",2
"95",5
"96",5
"97",5
"98",2
"99",5
"100",9
"101",5
"102",2
"103",5
"104",5
"105",5
"106",5
"107",5
"108",5
"109",5
"110",5
"111",5
"112",2
"113",2
"114",2
"115",5
"116",5
"117",5
"118",5
"119",5
"120",2
"121",5
"122",5
"123",5
"124",5
"125",2
"126",5
"127",5
"128",5
"129",2
"130",5
"131",5
"132",5
"133",5
"134",5
"135",5
"136",5
"137",5
"138",5
"139",5
"140",5
"141",5
"142",5
"143",5
"144",9
"145",5
"146",2
"147",5
"148",2
"149",5
"150",5
"151",9
"152",5
"153",9
"154",5
"155",2
"156",5
"157",5
"158",5
"159",5
"160",5
"161",5
"162",2
"163",5
"164",5
"165",5
"166",5
"167",5
"168",2
"169",5
"170",2
"171",5
"172",5
"173",2
"174",2
"175",5
"176",5
"177",5
"178",5
"179",9
"180",3
"181",3
"182",4
"183",3
"184",3
"185",3
"186",3
"187",3
"188",3
"189",4
"190",3
"191",3
"192",3
"193",3
"194",3
"195",4
"196",3
"197",6
"198",3
"199",4
"200",4
"201",6
"202",3
"203",6
"204",3
"205",4
"206",3
"207",4
"208",4
"209",4
"210",4
"211",4
"212",3
"213",6
"214",3
"215",6
"216",3
"217",4
"218",4
"219",3
"220",11
"221",11
"222",3
"223",3
"224",4
"225",4
"226",11
"227",11
"228",11
"229",3
"230",6
"231",3
"232",3
"233",3
"234",4
"235",3
"236",3
"237",2
"238",4
"239",3
"240",6
"241",3
"242",4
"243",6
"244",4
"245",4
"246",4
"247",4
"248",3
"249",4
"250",4
"251",4
"252",4
"253",4
"254",6
"255",6
"256",4
"257",4
"258",3
"259",4
"260",4
"261",4
"262",4
"263",4
"264",4
"265",3
"266",6
"267",9
"268",4
"269",4
"270",3
"271",6
"272",3
"273",6
"274",4
"275",4
"276",4
"277",4
"278",4
"279",4
"280",4
"281",4
"282",4
"283",3
"284",4
"285",4
"286",3
"287",3
"288",6
"289",6
"290",3
"291",3
"292",4
"293",3
"294",4
"295",11
"296",6
"297",4
"298",4
"299",4
"300",4
"301",6
"302",4
"303",3
"304",4
"305",4
"306",4
"307",4
"308",3
"309",4
"310",4
"311",4
"312",4
"313",11
"314",6
"315",4
"316",4
"317",11
"318",11
"319",3
"320",4
"321",6
"322",6
"323",3
"324",3
"325",4
"326",6
"327",4
"328",4
"329",4
"330",4
"331",6
"332",4
"333",3
"334",4
"335",4
"336",9
"337",3
"338",2
"339",9
"340",4
"341",4
"342",11
"343",4
"344",6
"345",4
"346",6
"347",3
"348",10
"349",10
"350",10
"351",10
"352",10
"353",10
"354",10
"355",10
"356",11
"357",11
"358",3
"359",5
"360",11
"361",3
"362",11
"363",11
"364",11
"365",11
"366",3
"367",3
"368",11
"369",3
"370",3
"371",11
"372",11
"373",11
"374",11
"375",3
"376",4
"377",11
"378",11
"379",11
"380",11
"381",3
"382",11
"383",11
"384",11
"385",11
"386",11
"387",5
"388",11
"389",3
"390",11
"391",3
"392",11
"393",3
"394",3
"395",3
"396",3
"397",11
"398",11
"399",3
"400",3
"401",4
"402",11
"403",11
"404",11
"405",11
"406",3
"407",3
"408",5
"409",3
"410",5
"411",5
"412",3
"413",3
"414",11
"415",11
"416",3
"417",5
"418",11
"419",5
"420",5
"421",11
"422",5
"423",3
"424",4
"425",11
"426",3
"427",4
"428",4
"429",4
"430",3
"431",4
"432",11
"433",4
"434",4
"435",3
"436",11
"437",3
"438",4
"439",11
"440",3
"441",4
"442",4
"443",3
"444",3
"445",11
"446",4
"447",4
"448",11
"449",3
"450",3
"451",4
"452",4
"453",3
"454",11
"455",4
"456",4
"457",4
"458",3
"459",11
"460",3
"461",3
"462",4
"463",4
"464",4
"465",11
"466",3
"467",3
"468",4
"469",4
"470",4
"471",4
"472",4
"473",11
"474",3
"475",4
"476",4
"477",11
"478",4
"479",4
"480",3
"481",4
"482",4
"483",11
"484",4
"485",11
"486",9
"487",9
"488",9
"489",9
"490",9
"491",9
