"","X[[i]]"
"1",11
"2",11
"3",4
"4",4
"5",1
"6",1
"7",13
"8",13
"9",3
"10",3
"11",3
"12",3
"13",3
"14",3
"15",3
"16",3
"17",3
"18",3
"19",3
"20",3
"21",3
"22",3
"23",3
"24",3
"25",3
"26",3
"27",3
"28",3
"29",3
"30",3
"31",3
"32",3
"33",3
"34",3
"35",3
"36",3
"37",3
"38",3
"39",3
"40",3
"41",3
"42",3
"43",3
"44",3
"45",3
"46",3
"47",3
"48",3
"49",3
"50",3
"51",3
"52",3
"53",3
"54",3
"55",3
"56",3
"57",3
"58",3
"59",3
"60",3
"61",3
"62",3
"63",3
"64",3
"65",3
"66",3
"67",3
"68",3
"69",3
"70",3
"71",3
"72",3
"73",3
"74",3
"75",3
"76",3
"77",3
"78",3
"79",1
"80",9
"81",1
"82",7
"83",1
"84",9
"85",1
"86",1
"87",9
"88",11
"89",11
"90",1
"91",7
"92",9
"93",1
"94",9
"95",9
"96",11
"97",9
"98",9
"99",1
"100",1
"101",1
"102",9
"103",9
"104",1
"105",1
"106",1
"107",1
"108",9
"109",9
"110",9
"111",1
"112",9
"113",7
"114",9
"115",1
"116",9
"117",1
"118",10
"119",11
"120",9
"121",1
"122",1
"123",11
"124",11
"125",1
"126",1
"127",11
"128",1
"129",9
"130",11
"131",11
"132",11
"133",9
"134",9
"135",11
"136",1
"137",1
"138",1
"139",1
"140",11
"141",6
"142",1
"143",11
"144",13
"145",11
"146",9
"147",1
"148",9
"149",9
"150",1
"151",13
"152",9
"153",1
"154",13
"155",7
"156",1
"157",1
"158",5
"159",1
"160",11
"161",9
"162",7
"163",1
"164",1
"165",11
"166",1
"167",1
"168",9
"169",9
"170",7
"171",1
"172",1
"173",9
"174",11
"175",1
"176",1
"177",1
"178",1
"179",11
"180",5
"181",6
"182",6
"183",5
"184",6
"185",6
"186",6
"187",6
"188",6
"189",6
"190",5
"191",6
"192",6
"193",5
"194",5
"195",5
"196",5
"197",12
"198",5
"199",5
"200",5
"201",5
"202",5
"203",5
"204",4
"205",4
"206",5
"207",5
"208",5
"209",4
"210",6
"211",6
"212",6
"213",5
"214",6
"215",5
"216",6
"217",4
"218",4
"219",6
"220",6
"221",11
"222",6
"223",6
"224",6
"225",6
"226",6
"227",11
"228",11
"229",6
"230",12
"231",6
"232",6
"233",6
"234",11
"235",6
"236",6
"237",7
"238",6
"239",5
"240",12
"241",11
"242",5
"243",12
"244",6
"245",4
"246",4
"247",4
"248",6
"249",11
"250",4
"251",4
"252",4
"253",4
"254",12
"255",12
"256",4
"257",11
"258",11
"259",5
"260",4
"261",11
"262",11
"263",4
"264",4
"265",11
"266",12
"267",11
"268",6
"269",4
"270",11
"271",12
"272",6
"273",5
"274",4
"275",4
"276",4
"277",4
"278",4
"279",5
"280",6
"281",11
"282",4
"283",11
"284",5
"285",4
"286",5
"287",6
"288",12
"289",5
"290",6
"291",4
"292",4
"293",5
"294",4
"295",11
"296",12
"297",4
"298",4
"299",4
"300",11
"301",4
"302",4
"303",4
"304",5
"305",6
"306",11
"307",6
"308",6
"309",4
"310",11
"311",4
"312",4
"313",11
"314",12
"315",5
"316",6
"317",6
"318",9
"319",5
"320",11
"321",12
"322",12
"323",6
"324",11
"325",6
"326",12
"327",4
"328",4
"329",4
"330",4
"331",5
"332",6
"333",6
"334",4
"335",4
"336",11
"337",11
"338",7
"339",6
"340",4
"341",6
"342",11
"343",4
"344",12
"345",11
"346",4
"347",11
"348",8
"349",8
"350",8
"351",8
"352",8
"353",8
"354",8
"355",8
"356",9
"357",11
"358",11
"359",9
"360",9
"361",6
"362",11
"363",11
"364",9
"365",9
"366",11
"367",6
"368",6
"369",6
"370",6
"371",11
"372",9
"373",11
"374",11
"375",6
"376",6
"377",11
"378",11
"379",9
"380",6
"381",6
"382",11
"383",6
"384",9
"385",6
"386",11
"387",6
"388",6
"389",6
"390",11
"391",6
"392",11
"393",9
"394",6
"395",6
"396",6
"397",6
"398",9
"399",6
"400",6
"401",6
"402",6
"403",6
"404",6
"405",11
"406",6
"407",6
"408",9
"409",6
"410",6
"411",11
