"","X[[i]]"
"1",1
"2",6
"3",6
"4",6
"5",4
"6",4
"7",6
"8",6
"9",2
"10",2
"11",2
"12",2
"13",2
"14",2
"15",2
"16",2
"17",2
"18",2
"19",2
"20",2
"21",2
"22",2
"23",2
"24",2
"25",2
"26",2
"27",2
"28",2
"29",2
"30",2
"31",2
"32",2
"33",2
"34",2
"35",2
"36",2
"37",3
"38",3
"39",2
"40",2
"41",2
"42",2
"43",2
"44",2
"45",2
"46",2
"47",3
"48",2
"49",2
"50",2
"51",3
"52",2
"53",2
"54",2
"55",2
"56",2
"57",3
"58",3
"59",2
"60",2
"61",2
"62",2
"63",2
"64",2
"65",2
"66",2
"67",2
"68",2
"69",2
"70",2
"71",2
"72",2
"73",2
"74",3
"75",2
"76",2
"77",2
"78",2
"79",6
"80",4
"81",4
"82",4
"83",4
"84",4
"85",4
"86",6
"87",4
"88",4
"89",4
"90",4
"91",4
"92",4
"93",4
"94",4
"95",4
"96",4
"97",4
"98",4
"99",4
"100",6
"101",4
"102",4
"103",4
"104",4
"105",4
"106",4
"107",4
"108",4
"109",4
"110",4
"111",4
"112",4
"113",4
"114",4
"115",6
"116",4
"117",4
"118",4
"119",4
"120",4
"121",6
"122",4
"123",4
"124",4
"125",4
"126",4
"127",4
"128",4
"129",4
"130",4
"131",4
"132",4
"133",4
"134",4
"135",4
"136",5
"137",4
"138",6
"139",4
"140",4
"141",4
"142",4
"143",4
"144",4
"145",4
"146",4
"147",6
"148",4
"149",4
"150",6
"151",6
"152",4
"153",6
"154",6
"155",4
"156",4
"157",4
"158",6
"159",6
"160",4
"161",4
"162",4
"163",6
"164",4
"165",4
"166",4
"167",4
"168",4
"169",4
"170",4
"171",6
"172",4
"173",4
"174",4
"175",4
"176",6
"177",4
"178",4
"179",6
"180",1
"181",6
"182",6
"183",1
"184",6
"185",6
"186",6
"187",6
"188",6
"189",6
"190",1
"191",4
"192",6
"193",6
"194",1
"195",6
"196",1
"197",1
"198",6
"199",6
"200",6
"201",1
"202",1
"203",1
"204",1
"205",6
"206",6
"207",1
"208",6
"209",6
"210",6
"211",6
"212",6
"213",3
"214",6
"215",3
"216",6
"217",6
"218",6
"219",6
"220",6
"221",4
"222",6
"223",6
"224",1
"225",6
"226",6
"227",4
"228",4
"229",6
"230",1
"231",1
"232",6
"233",6
"234",6
"235",6
"236",6
"237",5
"238",6
"239",1
"240",3
"241",6
"242",3
"243",3
"244",4
"245",6
"246",6
"247",6
"248",6
"249",6
"250",6
"251",1
"252",6
"253",6
"254",3
"255",3
"256",6
"257",6
"258",6
"259",3
"260",6
"261",6
"262",6
"263",6
"264",3
"265",6
"266",3
"267",4
"268",1
"269",6
"270",6
"271",3
"272",6
"273",3
"274",6
"275",6
"276",6
"277",6
"278",6
"279",1
"280",6
"281",6
"282",1
"283",6
"284",6
"285",6
"286",6
"287",6
"288",3
"289",6
"290",1
"291",1
"292",6
"293",1
"294",6
"295",4
"296",3
"297",6
"298",6
"299",6
"300",6
"301",3
"302",6
"303",6
"304",6
"305",6
"306",6
"307",6
"308",6
"309",6
"310",6
"311",6
"312",6
"313",6
"314",3
"315",1
"316",6
"317",4
"318",4
"319",1
"320",6
"321",3
"322",3
"323",1
"324",6
"325",6
"326",3
"327",6
"328",6
"329",1
"330",6
"331",3
"332",6
"333",6
"334",6
"335",1
"336",6
"337",6
"338",5
"339",4
"340",6
"341",6
"342",4
"343",6
"344",3
"345",6
"346",6
"347",6
"348",7
"349",7
"350",7
"351",7
"352",7
"353",7
"354",7
"355",7
"356",4
"357",4
"358",6
"359",5
"360",4
"361",6
"362",4
"363",4
"364",4
"365",4
"366",4
"367",6
"368",4
"369",4
"370",6
"371",4
"372",4
"373",4
"374",4
"375",4
"376",6
"377",4
"378",4
"379",4
"380",4
"381",4
"382",4
"383",4
"384",4
"385",4
"386",4
"387",4
"388",4
"389",4
"390",4
"391",6
"392",4
"393",1
"394",6
"395",6
"396",4
"397",4
"398",4
"399",6
"400",6
"401",1
"402",4
"403",4
"404",4
"405",4
"406",1
"407",4
"408",4
"409",6
"410",4
"411",4
"412",6
"413",4
"414",4
"415",4
"416",6
"417",4
"418",4
"419",4
"420",4
"421",6
"422",4
"423",6
"424",4
"425",4
"426",4
"427",6
"428",1
"429",6
"430",4
"431",1
"432",6
"433",6
"434",1
"435",6
"436",4
"437",1
"438",6
"439",4
"440",6
"441",1
"442",1
"443",6
"444",1
"445",4
"446",1
"447",1
"448",6
"449",1
"450",6
"451",1
"452",6
"453",6
"454",4
"455",1
"456",1
"457",6
"458",1
"459",4
"460",6
"461",4
"462",6
"463",1
"464",6
"465",4
"466",6
"467",1
"468",6
"469",6
"470",1
"471",6
"472",6
"473",4
"474",1
"475",1
"476",6
"477",4
"478",1
"479",6
"480",6
"481",6
"482",6
"483",4
"484",6
"485",4
"486",6
"487",6
"488",4
"489",6
"490",6
"491",6
"492",6
"493",6
"494",4
"495",6
"496",6
"497",6
"498",6
"499",6
"500",6
"501",6
"502",6
"503",4
"504",6
"505",5
"506",6
"507",6
"508",6
"509",4
"510",6
"511",6
"512",6
"513",6
"514",6
"515",6
"516",6
"517",6
"518",6
"519",6
"520",6
"521",6
"522",6
"523",6
"524",6
"525",6
"526",6
"527",6
"528",6
"529",6
"530",6
"531",6
"532",6
"533",6
"534",4
"535",4
"536",4
"537",4
"538",1
"539",4
"540",6
"541",4
"542",4
"543",4
"544",6
"545",4
"546",4
"547",4
"548",4
"549",4
"550",4
"551",4
"552",1
"553",4
"554",4
"555",4
"556",4
"557",4
"558",4
"559",4
"560",4
"561",4
"562",4
"563",4
"564",4
"565",4
"566",1
"567",4
"568",4
"569",4
"570",4
"571",6
"572",4
"573",4
"574",4
"575",4
"576",6
"577",6
"578",4
"579",4
"580",4
"581",6
"582",6
"583",1
"584",4
"585",6
"586",6
"587",1
"588",1
"589",1
"590",4
"591",6
"592",1
"593",1
"594",1
"595",1
"596",6
"597",1
"598",6
"599",1
"600",6
"601",1
"602",1
"603",6
"604",4
"605",5
"606",6
"607",6
"608",4
"609",6
"610",4
"611",6
"612",6
"613",1
"614",6
"615",3
"616",1
"617",4
"618",5
"619",6
"620",6
"621",6
"622",6
"623",5
"624",4
"625",4
"626",6
"627",5
"628",6
"629",5
"630",6
"631",6
"632",6
"633",6
"634",5
"635",5
"636",5
"637",5
"638",6
"639",4
"640",1
"641",6
"642",1
"643",1
"644",6
"645",6
"646",6
"647",6
"648",6
"649",1
"650",6
"651",6
"652",1
"653",6
"654",1
"655",1
"656",1
"657",6
"658",4
"659",6
"660",6
"661",6
"662",6
"663",6
"664",6
"665",6
"666",6
"667",6
"668",6
"669",6
"670",6
"671",6
"672",6
"673",6
"674",6
"675",6
"676",6
"677",6
"678",6
"679",6
"680",6
"681",6
"682",6
"683",6
"684",6
"685",6
"686",6
"687",6
"688",6
"689",6
"690",6
"691",6
"692",6
"693",6
"694",6
"695",6
"696",6
"697",6
"698",6
"699",6
"700",6
"701",6
"702",6
"703",6
"704",6
"705",6
"706",6
"707",4
"708",6
"709",6
"710",6
"711",6
"712",6
"713",6
"714",6
"715",6
"716",6
"717",1
"718",6
"719",6
"720",6
"721",6
"722",6
"723",6
"724",6
"725",6
"726",6
"727",6
"728",6
"729",6
"730",6
"731",6
"732",4
"733",6
"734",6
"735",6
"736",6
"737",6
"738",6
"739",6
"740",6
"741",6
"742",6
"743",6
"744",6
"745",6
"746",6
"747",6
"748",6
"749",6
"750",6
"751",6
"752",6
"753",6
"754",6
"755",6
"756",6
"757",6
"758",6
"759",6
"760",6
"761",6
"762",6
"763",6
"764",6
"765",6
"766",6
"767",6
"768",6
"769",6
"770",6
"771",6
"772",6
"773",6
"774",6
"775",6
"776",6
"777",6
"778",4
"779",6
"780",6
"781",6
"782",6
"783",6
"784",6
"785",6
"786",6
"787",6
"788",6
"789",6
"790",6
"791",6
"792",6
"793",6
"794",6
"795",6
"796",6
"797",4
"798",4
"799",4
"800",4
"801",4
"802",4
"803",4
"804",4
"805",4
"806",4
"807",4
"808",4
"809",4
"810",4
"811",4
"812",4
"813",6
"814",4
"815",4
"816",4
"817",4
"818",4
"819",4
"820",4
"821",4
"822",4
"823",4
"824",4
"825",4
"826",4
"827",4
"828",4
"829",4
"830",4
"831",4
"832",4
"833",4
"834",4
"835",4
"836",4
"837",4
"838",4
"839",4
"840",4
"841",4
"842",4
"843",4
"844",4
"845",4
"846",4
"847",4
"848",4
"849",4
"850",4
"851",4
"852",4
"853",4
"854",4
"855",4
"856",4
"857",4
"858",4
"859",4
"860",4
"861",4
"862",4
"863",4
"864",4
"865",4
"866",4
"867",6
"868",4
"869",4
"870",4
"871",4
"872",4
"873",4
"874",4
"875",4
"876",4
"877",4
"878",4
"879",4
"880",4
"881",4
"882",4
"883",4
"884",4
"885",4
"886",4
"887",4
"888",4
"889",4
"890",4
"891",4
"892",4
"893",4
"894",4
"895",4
"896",4
"897",4
"898",4
"899",4
"900",4
"901",4
"902",4
"903",4
"904",4
"905",4
"906",4
"907",4
"908",4
"909",4
"910",4
"911",4
"912",4
"913",4
"914",4
"915",4
"916",4
"917",4
"918",4
"919",4
"920",4
"921",4
"922",4
"923",4
"924",4
"925",4
"926",4
"927",4
"928",4
"929",4
"930",4
"931",4
"932",4
"933",4
"934",4
"935",4
"936",4
"937",4
"938",4
"939",4
"940",4
"941",4
"942",4
"943",4
"944",4
"945",4
"946",4
"947",4
"948",4
"949",4
"950",4
"951",4
"952",4
"953",4
"954",4
"955",4
"956",4
"957",4
"958",5
"959",4
"960",4
"961",4
"962",4
"963",4
"964",4
"965",4
"966",4
"967",5
"968",5
"969",4
"970",4
"971",5
"972",4
"973",4
"974",4
"975",5
"976",5
"977",5
"978",5
"979",5
"980",5
"981",4
"982",5
"983",4
"984",5
"985",4
"986",5
"987",4
"988",1
"989",5
"990",5
"991",6
"992",5
"993",5
"994",4
"995",6
"996",4
"997",5
"998",4
"999",5
"1000",1
"1001",6
"1002",4
"1003",6
"1004",6
"1005",6
"1006",6
"1007",6
"1008",6
"1009",6
"1010",6
"1011",6
"1012",6
"1013",4
"1014",4
"1015",6
"1016",6
"1017",6
"1018",6
"1019",6
"1020",6
"1021",6
"1022",6
"1023",6
"1024",6
"1025",6
"1026",6
"1027",6
"1028",6
"1029",6
"1030",6
"1031",6
"1032",6
"1033",6
"1034",6
"1035",6
"1036",6
"1037",6
"1038",6
"1039",6
"1040",6
"1041",6
"1042",6
"1043",6
"1044",6
"1045",6
"1046",6
"1047",6
"1048",6
"1049",6
"1050",6
"1051",6
"1052",6
"1053",6
"1054",6
"1055",6
"1056",6
"1057",6
"1058",6
"1059",6
"1060",6
"1061",6
"1062",6
"1063",6
"1064",4
"1065",6
"1066",6
"1067",6
"1068",6
"1069",6
"1070",6
"1071",6
"1072",6
"1073",6
"1074",6
"1075",6
"1076",6
"1077",6
"1078",6
"1079",6
"1080",6
"1081",6
"1082",6
"1083",6
"1084",6
"1085",6
"1086",6
"1087",6
"1088",6
"1089",6
"1090",6
"1091",6
"1092",6
"1093",6
"1094",4
"1095",6
"1096",6
"1097",5
"1098",6
"1099",6
"1100",6
"1101",4
"1102",6
"1103",6
"1104",6
"1105",6
"1106",6
"1107",6
"1108",6
"1109",6
"1110",6
"1111",6
"1112",6
"1113",6
"1114",6
"1115",6
"1116",4
"1117",4
"1118",6
"1119",6
"1120",6
"1121",6
"1122",6
"1123",4
"1124",6
"1125",6
"1126",6
"1127",6
"1128",6
"1129",6
"1130",6
"1131",6
"1132",6
"1133",6
"1134",6
"1135",4
"1136",5
"1137",6
"1138",6
"1139",6
"1140",6
"1141",6
"1142",6
"1143",4
"1144",4
"1145",6
"1146",6
"1147",4
"1148",6
"1149",6
"1150",6
"1151",6
"1152",6
"1153",6
"1154",6
"1155",6
"1156",6
"1157",6
"1158",6
"1159",6
"1160",6
"1161",6
"1162",6
"1163",6
"1164",6
"1165",6
"1166",6
"1167",6
"1168",6
"1169",6
"1170",6
"1171",6
"1172",6
"1173",6
"1174",6
"1175",6
"1176",6
"1177",6
"1178",6
"1179",6
"1180",6
"1181",6
"1182",6
"1183",6
"1184",4
"1185",6
"1186",6
"1187",6
"1188",6
"1189",6
"1190",6
"1191",6
"1192",6
"1193",4
"1194",6
"1195",6
"1196",6
"1197",6
"1198",6
"1199",6
"1200",6
"1201",6
"1202",4
"1203",6
"1204",6
"1205",6
"1206",6
"1207",6
"1208",6
"1209",6
"1210",6
"1211",6
"1212",6
"1213",6
"1214",6
"1215",6
"1216",6
"1217",6
"1218",6
"1219",6
"1220",6
"1221",6
"1222",6
"1223",6
"1224",6
"1225",6
"1226",6
"1227",6
"1228",6
"1229",6
"1230",6
"1231",4
"1232",6
"1233",6
"1234",6
"1235",6
"1236",6
"1237",6
"1238",6
"1239",6
"1240",6
"1241",6
"1242",6
"1243",6
"1244",6
"1245",4
"1246",6
"1247",6
"1248",6
"1249",6
"1250",6
"1251",6
"1252",6
"1253",5
"1254",6
"1255",6
"1256",6
"1257",6
"1258",6
"1259",6
"1260",6
"1261",6
"1262",6
"1263",6
"1264",6
"1265",6
"1266",4
"1267",6
"1268",6
"1269",6
"1270",6
"1271",6
"1272",4
"1273",4
"1274",6
"1275",6
"1276",6
"1277",6
"1278",6
"1279",6
"1280",6
"1281",6
"1282",6
"1283",6
"1284",6
"1285",6
"1286",6
"1287",6
"1288",4
"1289",6
"1290",6
"1291",4
"1292",6
"1293",6
"1294",6
"1295",6
"1296",6
"1297",6
"1298",6
"1299",6
"1300",6
"1301",6
"1302",6
"1303",6
"1304",6
"1305",6
"1306",6
"1307",6
"1308",4
"1309",6
"1310",6
"1311",6
"1312",6
"1313",6
"1314",4
"1315",6
"1316",6
"1317",6
"1318",6
"1319",6
"1320",6
"1321",6
"1322",6
"1323",6
"1324",6
"1325",6
"1326",6
"1327",6
"1328",6
"1329",6
"1330",6
"1331",6
"1332",6
"1333",6
"1334",6
"1335",6
"1336",6
"1337",6
"1338",6
"1339",6
"1340",6
"1341",6
"1342",6
"1343",6
"1344",6
"1345",6
"1346",6
"1347",6
"1348",6
"1349",6
"1350",6
"1351",6
"1352",6
"1353",6
"1354",6
"1355",6
"1356",6
"1357",6
"1358",6
"1359",6
"1360",6
"1361",6
"1362",6
"1363",6
"1364",4
"1365",6
"1366",6
"1367",6
"1368",6
"1369",4
"1370",6
"1371",4
"1372",6
"1373",6
"1374",4
"1375",4
"1376",6
"1377",6
"1378",6
"1379",6
"1380",6
"1381",6
"1382",4
"1383",6
"1384",6
"1385",6
"1386",6
"1387",6
"1388",6
"1389",6
"1390",6
"1391",6
"1392",6
"1393",6
"1394",6
"1395",4
"1396",6
"1397",6
"1398",6
"1399",6
"1400",6
"1401",4
"1402",6
"1403",6
"1404",6
"1405",6
"1406",6
"1407",6
"1408",4
"1409",6
"1410",6
"1411",6
"1412",6
"1413",6
"1414",4
"1415",6
"1416",6
"1417",6
"1418",6
"1419",6
"1420",5
"1421",5
"1422",6
"1423",6
"1424",6
"1425",6
"1426",6
"1427",5
"1428",6
"1429",5
"1430",5
"1431",5
"1432",5
"1433",5
"1434",4
"1435",6
"1436",6
"1437",5
"1438",4
"1439",4
"1440",6
"1441",5
"1442",6
"1443",6
"1444",6
"1445",4
"1446",6
"1447",5
"1448",5
"1449",4
"1450",4
"1451",5
"1452",5
"1453",5
"1454",5
"1455",5
"1456",4
"1457",6
"1458",6
"1459",4
"1460",6
"1461",6
"1462",6
"1463",4
"1464",6
"1465",6
"1466",6
"1467",6
"1468",4
"1469",6
"1470",4
"1471",6
"1472",4
"1473",6
"1474",6
"1475",6
"1476",6
"1477",4
"1478",4
"1479",4
"1480",4
"1481",6
"1482",6
"1483",6
"1484",6
"1485",6
"1486",6
"1487",6
"1488",6
"1489",6
"1490",6
"1491",4
"1492",6
"1493",6
"1494",6
"1495",6
"1496",6
"1497",4
"1498",6
"1499",6
"1500",6
"1501",4
"1502",4
"1503",6
"1504",6
"1505",4
"1506",6
"1507",4
"1508",6
"1509",4
"1510",6
"1511",6
"1512",6
