"","X[[i]]"
"1",12
"2",12
"3",12
"4",12
"5",12
"6",12
"7",12
"8",12
"9",12
"10",12
"11",12
"12",12
"13",12
"14",12
"15",12
"16",12
"17",12
"18",6
"19",12
"20",12
"21",12
"22",12
"23",12
"24",12
"25",12
"26",12
"27",12
"28",12
"29",12
"30",12
"31",12
"32",12
"33",12
"34",12
"35",12
"36",12
"37",12
"38",12
"39",12
"40",12
"41",12
"42",12
"43",12
"44",12
"45",12
"46",12
"47",12
"48",12
"49",12
"50",12
"51",12
"52",12
"53",12
"54",12
"55",12
"56",12
"57",12
"58",12
"59",12
"60",12
"61",12
"62",12
"63",12
"64",12
"65",12
"66",12
"67",12
"68",12
"69",12
"70",12
"71",12
"72",12
"73",12
"74",12
"75",12
"76",12
"77",12
"78",12
"79",6
"80",12
"81",4
"82",4
"83",6
"84",4
"85",4
"86",6
"87",6
"88",6
"89",4
"90",6
"91",6
"92",6
"93",6
"94",6
"95",4
"96",4
"97",10
"98",4
"99",4
"100",4
"101",6
"102",4
"103",6
"104",4
"105",4
"106",4
"107",4
"108",4
"109",4
"110",4
"111",4
"112",4
"113",6
"114",4
"115",6
"116",4
"117",4
"118",4
"119",6
"120",4
"121",4
"122",4
"123",4
"124",6
"125",4
"126",4
"127",6
"128",4
"129",4
"130",6
"131",4
"132",4
"133",4
"134",4
"135",10
"136",4
"137",4
"138",10
"139",10
"140",6
"141",6
"142",10
"143",10
"144",10
"145",10
"146",10
"147",10
"148",10
"149",10
"150",6
"151",10
"152",10
"153",10
"154",10
"155",6
"156",10
"157",10
"158",10
"159",10
"160",10
"161",10
"162",10
"163",10
"164",10
"165",10
"166",10
"167",10
"168",10
"169",10
"170",10
"171",10
"172",10
"173",10
"174",10
"175",10
"176",10
"177",10
"178",10
"179",10
"180",6
"181",10
"182",10
"183",10
"184",6
"185",10
"186",6
"187",6
"188",10
"189",10
"190",10
"191",10
"192",10
"193",10
"194",10
"195",6
"196",10
"197",10
"198",10
"199",10
"200",10
"201",10
"202",10
"203",6
"204",10
"205",10
"206",10
"207",10
"208",10
"209",10
"210",10
"211",10
"212",10
"213",10
"214",10
"215",10
"216",10
"217",10
"218",10
"219",10
"220",6
"221",10
"222",10
"223",10
"224",10
"225",10
"226",10
"227",10
"228",10
"229",10
"230",10
"231",6
"232",6
"233",10
"234",10
"235",13
"236",10
"237",10
"238",6
"239",10
"240",10
"241",10
"242",10
"243",10
"244",6
"245",6
"246",10
"247",6
"248",10
"249",10
"250",10
"251",10
"252",10
"253",10
"254",10
"255",10
"256",10
"257",6
"258",10
"259",10
"260",6
"261",6
"262",10
"263",6
"264",10
"265",10
"266",6
