"","X[[i]]"
"1",2
"2",2
"3",3
"4",3
"5",2
"6",3
"7",3
"8",3
"9",3
"10",3
"11",2
"12",2
"13",3
"14",2
"15",3
"16",3
"17",2
"18",3
"19",3
"20",3
"21",3
"22",3
"23",2
"24",2
"25",3
"26",2
"27",3
"28",3
"29",2
"30",2
"31",3
"32",2
"33",3
"34",2
"35",3
"36",3
"37",3
"38",2
"39",3
"40",3
"41",3
"42",2
"43",3
"44",2
"45",3
"46",3
"47",3
"48",3
"49",2
"50",3
"51",2
"52",2
"53",3
"54",3
"55",2
"56",3
"57",3
"58",3
"59",3
"60",3
"61",3
"62",3
"63",3
"64",3
"65",2
"66",3
"67",3
"68",3
"69",3
"70",3
"71",3
"72",2
"73",2
"74",2
"75",3
"76",5
"77",3
"78",3
"79",3
"80",3
"81",3
"82",3
"83",3
"84",4
"85",4
"86",3
"87",3
"88",3
"89",3
"90",3
"91",3
"92",3
"93",3
"94",3
"95",4
"96",1
"97",1
"98",3
"99",4
"100",4
"101",3
"102",3
"103",3
"104",3
"105",4
"106",4
"107",4
"108",3
"109",4
"110",4
"111",3
"112",4
"113",3
"114",3
"115",3
"116",3
"117",4
"118",4
"119",3
"120",3
"121",3
"122",4
"123",4
"124",3
"125",4
"126",4
"127",3
"128",4
"129",3
"130",3
"131",4
"132",4
"133",4
"134",3
"135",1
"136",3
"137",4
"138",1
"139",1
"140",3
"141",3
"142",1
"143",1
"144",1
"145",1
"146",1
"147",1
"148",1
"149",1
"150",1
"151",1
"152",1
"153",1
"154",1
"155",3
"156",1
"157",1
"158",1
"159",1
"160",1
"161",1
"162",1
"163",1
"164",1
"165",1
"166",1
"167",1
"168",1
"169",1
"170",1
"171",1
"172",1
"173",1
"174",1
"175",1
"176",1
"177",1
"178",1
"179",1
"180",3
"181",1
"182",1
"183",1
"184",3
"185",1
"186",3
"187",1
"188",1
"189",1
"190",1
"191",1
"192",1
"193",1
"194",1
"195",3
"196",1
"197",1
"198",1
"199",1
"200",1
"201",1
"202",1
"203",3
"204",1
"205",1
"206",1
"207",1
"208",1
"209",1
"210",1
"211",1
"212",1
"213",1
