"","X[[i]]"
"1",3
"2",3
"3",3
"4",3
"5",3
"6",4
"7",9
"8",9
"9",8
"10",8
"11",8
"12",8
"13",8
"14",8
"15",8
"16",8
"17",8
"18",8
"19",8
"20",8
"21",8
"22",8
"23",8
"24",8
"25",8
"26",8
"27",8
"28",8
"29",8
"30",8
"31",8
"32",8
"33",8
"34",8
"35",8
"36",8
"37",8
"38",8
"39",8
"40",8
"41",8
"42",8
"43",8
"44",8
"45",8
"46",8
"47",8
"48",8
"49",8
"50",8
"51",8
"52",8
"53",8
"54",8
"55",8
"56",8
"57",8
"58",8
"59",8
"60",8
"61",8
"62",12
"63",8
"64",8
"65",8
"66",8
"67",8
"68",8
"69",8
"70",8
"71",8
"72",8
"73",8
"74",8
"75",8
"76",8
"77",8
"78",8
"79",3
"80",3
"81",3
"82",10
"83",3
"84",3
"85",4
"86",3
"87",3
"88",12
"89",3
"90",5
"91",4
"92",12
"93",3
"94",12
"95",3
"96",3
"97",12
"98",3
"99",3
"100",5
"101",4
"102",3
"103",3
"104",4
"105",3
"106",3
"107",3
"108",3
"109",3
"110",3
"111",3
"112",12
"113",3
"114",12
"115",9
"116",3
"117",5
"118",6
"119",3
"120",12
"121",3
"122",4
"123",3
"124",3
"125",12
"126",3
"127",3
"128",3
"129",3
"130",3
"131",4
"132",3
"133",3
"134",4
"135",3
"136",4
"137",3
"138",4
"139",3
"140",3
"141",9
"142",3
"143",3
"144",5
"145",3
"146",3
"147",4
"148",3
"149",3
"150",3
"151",5
"152",4
"153",5
"154",5
"155",12
"156",3
"157",3
"158",3
"159",4
"160",3
"161",3
"162",4
"163",3
"164",3
"165",3
"166",3
"167",3
"168",3
"169",3
"170",12
"171",3
"172",3
"173",3
"174",3
"175",3
"176",5
"177",12
"178",3
"179",3
"180",1
"181",9
"182",9
"183",1
"184",9
"185",1
"186",9
"187",9
"188",9
"189",9
"190",1
"191",3
"192",3
"193",1
"194",1
"195",1
"196",1
"197",1
"198",1
"199",1
"200",1
"201",1
"202",1
"203",1
"204",1
"205",1
"206",1
"207",1
"208",1
"209",1
"210",1
"211",9
"212",9
"213",1
"214",9
"215",1
"216",9
"217",1
"218",1
"219",9
"220",9
"221",3
"222",9
"223",9
"224",9
"225",3
"226",9
"227",12
"228",3
"229",9
"230",1
"231",9
"232",9
"233",9
"234",9
"235",9
"236",3
"237",3
"238",9
"239",1
"240",1
"241",3
"242",1
"243",1
"244",9
"245",1
"246",3
"247",1
"248",9
"249",3
"250",1
"251",1
"252",1
"253",1
"254",1
"255",1
"256",1
"257",1
"258",3
"259",1
"260",1
"261",3
"262",3
"263",1
"264",1
"265",3
"266",12
"267",3
"268",9
"269",1
"270",3
"271",1
"272",9
"273",1
"274",1
"275",1
"276",1
"277",1
"278",1
"279",1
"280",3
"281",1
"282",1
"283",3
"284",1
"285",1
"286",3
"287",9
"288",1
"289",3
"290",1
"291",1
"292",1
"293",1
"294",1
"295",3
"296",1
"297",1
"298",1
"299",1
"300",1
"301",1
"302",1
"303",3
"304",1
"305",9
"306",3
"307",9
"308",9
"309",1
"310",3
"311",1
"312",1
"313",3
"314",1
"315",1
"316",9
"317",9
"318",12
"319",1
"320",3
"321",1
"322",1
"323",3
"324",3
"325",9
"326",1
"327",1
"328",1
"329",1
"330",1
"331",1
"332",1
"333",3
"334",1
"335",1
"336",3
"337",3
"338",10
"339",9
"340",1
"341",3
"342",12
"343",1
"344",1
"345",3
"346",1
"347",3
"348",13
"349",13
"350",13
"351",13
"352",13
"353",13
"354",13
"355",13
"356",12
"357",3
"358",3
"359",12
"360",12
"361",9
"362",3
"363",3
"364",12
"365",12
"366",3
"367",12
"368",12
"369",3
"370",3
"371",3
"372",12
"373",3
"374",3
"375",3
"376",12
"377",12
"378",3
"379",3
"380",12
"381",3
"382",3
"383",9
"384",12
"385",9
"386",3
"387",9
"388",9
"389",9
"390",12
"391",3
"392",12
"393",12
"394",9
"395",9
"396",3
"397",9
"398",12
"399",9
"400",3
"401",1
"402",9
"403",9
"404",9
"405",9
"406",9
"407",3
"408",9
"409",9
"410",9
"411",9
"412",12
"413",9
"414",9
"415",9
"416",9
"417",9
"418",9
"419",3
"420",9
"421",9
"422",9
"423",1
"424",3
"425",9
"426",9
"427",1
"428",1
"429",3
"430",3
"431",1
"432",9
"433",3
"434",1
"435",9
"436",9
"437",1
"438",1
"439",3
"440",3
"441",1
"442",1
"443",9
"444",1
"445",3
"446",1
"447",1
"448",9
"449",1
"450",1
"451",1
"452",1
"453",3
"454",9
"455",1
"456",1
"457",9
"458",9
"459",3
"460",3
"461",9
"462",3
"463",1
"464",1
"465",3
"466",1
"467",1
"468",1
"469",1
"470",1
"471",1
"472",3
"473",9
"474",1
"475",1
"476",3
"477",3
"478",1
"479",3
"480",9
"481",1
"482",9
"483",12
"484",9
"485",9
"486",5
"487",5
"488",5
"489",5
"490",5
"491",5
