"","groups"
"452",4
"453",4
"454",1
"455",1
"456",1
"457",4
"458",4
"459",2
"460",4
"461",1
"462",4
"463",4
"464",3
"465",1
"466",2
"467",4
"468",4
"469",3
"470",4
"471",4
"472",4
"473",2
"474",2
"475",4
"476",2
"477",4
"478",4
"479",2
"480",2
"481",2
"482",2
"483",4
"484",3
"485",2
"486",2
"487",4
"488",2
"489",2
"490",4
"491",2
"492",4
"493",2
"494",4
"495",2
"496",4
"497",2
"498",2
"499",4
"500",2
"501",2
"502",3
"503",4
"504",4
"505",4
"506",4
"507",2
"508",2
"509",2
"510",4
"511",4
"512",4
"513",4
"514",4
"515",4
"516",4
"517",3
"518",4
"519",1
"520",3
"521",4
"522",4
"523",4
"524",4
"525",1
"526",2
"527",2
"528",4
"529",1
"530",4
"531",3
"532",4
"533",4
"534",1
"535",1
"536",1
"537",1
"538",1
"539",4
"540",3
"541",3
"542",4
"543",4
"544",4
"545",4
"546",3
"547",4
"548",1
"549",2
"550",2
"551",3
"552",1
"553",2
"554",4
"555",4
"556",3
"557",2
"558",2
"559",4
"560",4
"561",4
"562",2
"563",4
"564",2
"565",4
"566",4
"567",4
"568",4
"569",4
"570",2
"571",1
"572",2
"573",4
"574",2
"575",1
"576",4
"577",2
"578",4
"579",3
"580",3
"581",4
"582",2
"583",4
"584",4
"585",4
"586",4
"587",4
"588",4
"589",4
"590",2
"591",4
"592",2
"593",4
"594",4
"595",4
"596",4
"597",2
"598",3
"599",4
"600",4
"601",2
"602",3
"603",3
"604",2
"605",3
"606",2
"607",1
"608",4
"609",2
"610",3
"611",3
"612",4
"613",4
"614",4
"615",4
"616",4
"617",4
"618",4
"619",4
"620",4
"621",3
"622",1
"623",1
"624",4
"625",2
"626",4
"627",4
"628",1
"629",1
"630",4
"631",2
"632",2
"633",2
"634",4
"635",4
"636",4
"637",4
"638",1
"639",1
"640",4
"641",1
"642",4
"643",4
"644",2
"645",1
"646",2
"647",2
"648",4
"649",1
"650",4
"651",1
"652",4
"653",4
"654",2
"655",4
"656",2
"657",4
"658",4
"659",1
"660",4
"661",4
"662",3
"663",4
"664",3
"665",4
"666",4
"667",2
"668",4
"669",2
"670",2
"671",4
"672",4
"673",3
"674",2
"675",4
"676",4
"677",4
"678",4
"679",4
"680",4
"681",4
"682",2
"683",2
"684",4
"685",4
"686",2
"687",4
"688",3
"689",4
"690",4
"691",4
"692",3
"693",4
"694",4
"695",2
"696",2
"697",2
"698",4
"699",4
"700",4
"701",4
"702",2
"703",4
"704",4
"705",4
"706",4
"707",1
"708",2
"709",2
"710",4
"711",4
"712",4
"713",2
"714",4
"715",4
"716",2
"717",4
"718",4
"719",4
"720",2
"721",1
"722",1
"723",2
"724",2
"725",4
"726",4
"727",2
"728",1
"729",2
"730",2
"731",4
"732",2
"733",4
"734",2
"735",4
"736",4
"737",1
"738",4
"739",2
"740",3
"741",2
"742",4
"743",2
"744",2
"745",2
"746",4
"747",1
"748",2
"749",1
"750",2
"751",2
"752",2
"753",2
"754",2
"755",3
"756",2
"757",2
"758",4
"759",2
"760",1
"761",1
"762",4
"763",2
"764",1
"765",4
"766",4
"767",1
"768",2
"769",4
"770",4
"771",2
"772",1
"773",4
"774",4
"775",4
"776",2
"777",1
"778",4
"779",2
"780",3
"781",2
"782",2
"783",4
"784",4
"785",2
"786",4
"787",4
"788",2
"789",3
"790",4
"791",4
"792",4
"793",4
"794",2
"795",4
"796",4
"797",2
"798",2
"799",4
"800",2
"801",4
"802",2
"803",3
"804",2
"805",4
"806",2
"807",2
"808",4
"809",4
"810",4
"811",4
"812",4
"813",4
"814",4
"815",4
"816",4
"817",4
"818",4
"819",4
"820",1
"821",4
"822",4
"823",4
"824",4
"825",1
"826",4
"827",4
"828",4
"829",4
"830",4
"831",4
"832",4
"833",4
"834",4
"835",4
"836",4
"837",4
"838",4
"839",4
"840",4
"841",4
"842",4
"843",4
"844",4
"845",4
"846",4
"847",4
"848",4
"849",4
"850",4
"851",4
"852",4
"853",4
"854",1
"855",4
"856",4
"857",4
"858",4
"859",4
"860",4
"861",4
"862",3
"863",3
"864",3
"865",3
"866",3
"867",3
"868",3
"869",3
"870",3
"871",4
"872",3
"873",4
"874",4
"875",4
"876",4
"877",3
"878",4
"879",4
"880",4
"881",4
"882",3
"883",4
"884",3
"885",2
"886",3
"887",1
"888",2
"889",3
"890",3
"891",2
"892",4
"893",3
"894",3
"895",2
"896",4
"897",2
"898",1
"899",1
"900",2
"901",1
"902",1
"903",3
"904",4
"905",4
"906",4
"907",4
"908",2
"909",3
"910",3
"911",3
"912",3
"913",4
"914",3
"915",3
"916",3
"917",2
"918",3
"919",4
"920",2
"921",3
"922",3
"923",3
"924",2
"925",2
"926",2
"927",2
"928",3
"929",3
"930",3
"931",3
"932",3
"933",1
"934",3
"935",3
"936",3
"937",3
"938",4
"939",2
"940",3
"941",1
"942",4
"943",4
"944",3
"945",3
"946",3
"947",4
"948",3
"949",3
"950",3
"951",3
"952",2
"953",3
"954",4
"955",3
"956",3
"957",3
"958",3
"959",3
"960",3
"961",3
"962",3
"963",3
"964",3
"965",3
"966",3
"967",3
"968",4
"969",2
"970",3
"971",3
"972",4
"973",3
"974",2
"975",3
"976",1
"977",2
"978",2
"979",2
"980",2
"981",4
"982",2
"983",2
"984",4
"985",4
"986",2
"987",2
"988",3
"989",1
"990",4
"991",1
"992",4
"993",3
"994",2
"995",4
"996",4
"997",4
"998",4
"999",4
"1000",3
"1001",1
"1002",1
"1003",3
"1004",3
"1005",3
"1006",2
"1007",4
"1008",1
"1009",3
"1010",3
"1011",2
"1012",4
"1013",2
"1014",4
"1015",2
"1016",4
"1017",4
"1018",3
"1019",1
"1020",4
"1021",3
"1022",3
"1023",3
"1024",4
"1025",4
"1026",3
"1027",3
"1028",3
"1029",3
"1030",3
"1031",3
"1032",3
"1033",2
"1034",2
"1035",4
"1036",3
"1037",1
"1038",3
"1039",3
"1040",1
"1041",3
"1042",2
"1043",3
"1044",3
"1045",3
"1046",3
"1047",3
"1048",3
"1049",3
"1050",4
"1051",4
"1052",2
"1053",4
"1054",3
"1055",2
"1056",3
"1057",4
"1058",2
"1059",4
"1060",3
"1061",3
"1062",3
"1063",3
"1064",2
"1065",4
"1066",3
"1067",3
