"","X[[i]]"
"1",7
"2",7
"3",7
"4",7
"5",7
"6",7
"7",7
"8",7
"9",7
"10",7
"11",7
"12",7
"13",7
"14",7
"15",7
"16",7
"17",7
"18",10
"19",7
"20",7
"21",7
"22",7
"23",7
"24",7
"25",7
"26",7
"27",7
"28",7
"29",7
"30",7
"31",7
"32",7
"33",7
"34",7
"35",7
"36",7
"37",7
"38",7
"39",7
"40",7
"41",7
"42",7
"43",7
"44",7
"45",7
"46",7
"47",7
"48",7
"49",7
"50",7
"51",7
"52",7
"53",7
"54",7
"55",7
"56",7
"57",7
"58",7
"59",7
"60",7
"61",7
"62",7
"63",7
"64",7
"65",7
"66",7
"67",7
"68",7
"69",7
"70",7
"71",7
"72",7
"73",7
"74",7
"75",7
"76",7
"77",7
"78",7
"79",10
"80",7
"81",10
"82",10
"83",10
"84",1
"85",1
"86",1
"87",10
"88",10
"89",1
"90",10
"91",1
"92",10
"93",10
"94",10
"95",1
"96",1
"97",4
"98",1
"99",3
"100",1
"101",10
"102",10
"103",10
"104",1
"105",1
"106",1
"107",1
"108",10
"109",1
"110",1
"111",10
"112",1
"113",10
"114",10
"115",1
"116",10
"117",1
"118",1
"119",10
"120",10
"121",10
"122",1
"123",3
"124",10
"125",1
"126",1
"127",10
"128",2
"129",1
"130",10
"131",1
"132",1
"133",3
"134",10
"135",4
"136",1
"137",1
"138",4
"139",10
"140",10
"141",10
"142",4
"143",4
"144",4
"145",4
"146",4
"147",4
"148",4
"149",4
"150",10
"151",4
"152",4
"153",4
"154",4
"155",10
"156",4
"157",4
"158",4
"159",4
"160",4
"161",4
"162",4
"163",4
"164",4
"165",4
"166",4
"167",4
"168",4
"169",4
"170",4
"171",4
"172",4
"173",4
"174",4
"175",4
"176",4
"177",4
"178",4
"179",4
"180",10
"181",4
"182",4
"183",4
"184",10
"185",4
"186",10
"187",10
"188",4
"189",4
"190",4
"191",4
"192",4
"193",4
"194",4
"195",10
"196",4
"197",4
"198",4
"199",4
"200",4
"201",4
"202",4
"203",10
"204",4
"205",4
"206",4
"207",4
"208",4
"209",10
"210",4
"211",4
"212",4
"213",4
"214",4
"215",4
"216",4
"217",4
"218",4
"219",4
"220",10
"221",4
"222",4
"223",4
"224",4
"225",4
"226",4
"227",4
"228",4
"229",4
"230",4
"231",4
"232",10
"233",4
"234",4
"235",11
"236",4
"237",4
"238",10
"239",4
"240",4
"241",4
"242",4
"243",4
"244",10
"245",10
"246",4
"247",10
"248",4
"249",4
"250",4
"251",4
"252",4
"253",4
"254",4
"255",4
"256",10
"257",10
"258",10
"259",10
"260",10
"261",10
"262",10
"263",1
"264",4
"265",4
"266",10
