"","X[[i]]"
"1",1
"2",1
"3",1
"4",1
"5",1
"6",1
"7",1
"8",1
"9",1
"10",1
"11",1
"12",1
"13",1
"14",1
"15",1
"16",1
"17",1
"18",1
"19",1
"20",1
"21",1
"22",1
"23",1
"24",1
"25",1
"26",1
"27",1
"28",1
"29",1
"30",1
"31",1
"32",1
"33",1
"34",1
"35",1
"36",1
"37",1
"38",1
"39",1
"40",1
"41",1
"42",1
"43",1
"44",1
"45",1
"46",1
"47",1
"48",1
"49",1
"50",1
"51",1
"52",1
"53",1
"54",1
"55",1
"56",1
"57",1
"58",1
"59",1
"60",1
"61",1
"62",1
"63",1
"64",1
"65",1
"66",1
"67",1
"68",1
"69",1
"70",1
"71",1
"72",1
"73",1
"74",1
"75",1
"76",1
"77",1
"78",1
"79",1
"80",1
"81",16
"82",16
"83",16
"84",11
"85",11
"86",16
"87",16
"88",16
"89",16
"90",16
"91",16
"92",16
"93",16
"94",16
"95",11
"96",11
"97",13
"98",11
"99",11
"100",11
"101",16
"102",15
"103",16
"104",16
"105",11
"106",11
"107",11
"108",16
"109",11
"110",11
"111",16
"112",11
"113",16
"114",16
"115",16
"116",16
"117",11
"118",11
"119",16
"120",15
"121",16
"122",11
"123",11
"124",16
"125",11
"126",11
"127",16
"128",20
"129",11
"130",16
"131",11
"132",11
"133",12
"134",15
"135",11
"136",11
"137",11
"138",13
"139",13
"140",16
"141",16
"142",13
"143",13
"144",13
"145",13
"146",13
"147",13
"148",13
"149",13
"150",13
"151",13
"152",13
"153",13
"154",13
"155",16
"156",13
"157",13
"158",13
"159",13
"160",13
"161",13
"162",13
"163",13
"164",13
"165",13
"166",13
"167",13
"168",13
"169",13
"170",13
"171",13
"172",13
"173",13
"174",13
"175",13
"176",13
"177",13
"178",13
"179",13
"180",16
"181",16
"182",13
"183",13
"184",16
"185",13
"186",15
"187",15
"188",13
"189",13
"190",13
"191",13
"192",13
"193",16
"194",13
"195",15
"196",13
"197",13
"198",13
"199",13
"200",15
"201",13
"202",13
"203",15
"204",13
"205",13
"206",13
"207",13
"208",13
"209",13
"210",13
"211",13
"212",15
"213",13
"214",13
"215",13
"216",13
"217",13
"218",13
"219",16
"220",16
"221",13
"222",13
"223",13
"224",13
"225",13
"226",13
"227",13
"228",13
"229",13
"230",13
"231",15
"232",16
"233",13
"234",13
"235",15
"236",13
"237",13
"238",15
"239",13
"240",13
"241",13
"242",13
"243",13
"244",16
"245",16
"246",13
"247",16
"248",13
"249",13
"250",13
"251",13
"252",13
"253",13
"254",13
"255",13
"256",15
"257",16
"258",13
"259",16
"260",16
"261",16
"262",13
"263",16
"264",13
"265",16
"266",15
"267",16
"268",13
"269",16
"270",13
"271",13
"272",16
"273",16
"274",13
"275",13
"276",13
"277",13
"278",13
"279",13
"280",13
"281",13
"282",13
"283",13
"284",13
"285",16
"286",13
"287",13
"288",13
"289",13
"290",13
"291",13
"292",13
"293",13
"294",13
"295",13
"296",13
"297",13
"298",13
"299",13
"300",13
"301",15
"302",13
"303",13
"304",13
"305",13
"306",16
"307",13
"308",13
"309",13
"310",13
"311",13
"312",13
"313",13
"314",15
"315",13
"316",13
"317",13
"318",13
"319",13
"320",13
"321",13
"322",13
"323",13
"324",13
"325",13
"326",13
"327",13
"328",13
"329",13
"330",13
"331",13
"332",13
"333",13
"334",13
"335",16
"336",13
"337",13
"338",13
"339",13
"340",13
"341",13
"342",13
"343",13
"344",13
"345",13
"346",13
"347",13
"348",13
"349",13
"350",13
"351",13
"352",13
"353",13
"354",13
"355",13
"356",13
"357",13
"358",13
"359",13
"360",16
"361",13
"362",16
"363",16
"364",16
"365",13
"366",13
"367",16
"368",13
"369",13
"370",13
"371",16
"372",13
"373",13
"374",13
"375",13
"376",16
"377",13
"378",13
"379",13
"380",13
"381",13
"382",13
"383",13
"384",13
"385",13
"386",13
"387",15
"388",16
"389",13
"390",13
"391",13
"392",16
"393",13
"394",13
"395",13
"396",13
"397",13
"398",16
"399",13
"400",13
"401",13
"402",13
"403",13
"404",13
"405",13
"406",13
"407",13
"408",13
"409",13
"410",13
"411",13
"412",13
"413",13
"414",16
"415",13
"416",13
"417",13
"418",16
"419",15
"420",13
"421",13
"422",13
"423",13
"424",13
"425",16
"426",13
"427",13
"428",13
"429",13
"430",13
"431",13
"432",13
"433",13
"434",13
"435",13
"436",13
"437",13
"438",13
"439",13
"440",13
"441",13
"442",13
"443",13
"444",13
"445",13
"446",13
"447",13
"448",13
"449",13
"450",13
"451",16
"452",13
"453",13
"454",13
"455",16
"456",16
"457",13
"458",15
"459",13
"460",13
"461",16
"462",13
"463",16
"464",13
"465",13
"466",15
"467",16
"468",15
"469",15
"470",16
"471",16
"472",13
"473",13
"474",13
"475",13
"476",13
"477",13
"478",13
"479",13
"480",13
