"","X[[i]]"
"1",4
"2",4
"3",4
"4",1
"5",4
"6",1
"7",4
"8",1
"9",4
"10",4
"11",4
"12",4
"13",4
"14",4
"15",4
"16",4
"17",4
"18",1
"19",4
"20",4
"21",4
"22",1
"23",4
"24",4
"25",4
"26",4
"27",1
"28",1
"29",4
"30",4
"31",4
"32",4
"33",4
"34",4
"35",4
"36",4
"37",4
"38",4
"39",4
"40",4
"41",4
"42",4
"43",4
"44",4
"45",1
"46",4
"47",4
"48",4
"49",4
"50",1
"51",4
"52",4
"53",4
"54",4
"55",4
"56",4
"57",4
"58",1
"59",4
"60",4
"61",4
"62",4
"63",4
"64",4
"65",4
"66",4
"67",4
"68",1
"69",4
"70",4
"71",4
"72",4
"73",4
"74",4
"75",4
"76",2
"77",1
"78",4
"79",1
"80",4
"81",1
"82",1
"83",1
"84",4
"85",4
"86",1
"87",1
"88",1
"89",1
"90",1
"91",1
"92",1
"93",1
"94",1
"95",4
"96",4
"97",4
"98",1
"99",4
"100",4
"101",1
"102",1
"103",1
"104",1
"105",4
"106",4
"107",4
"108",1
"109",4
"110",4
"111",1
"112",4
"113",1
"114",1
"115",1
"116",1
"117",4
"118",4
"119",1
"120",1
"121",1
"122",4
"123",4
"124",1
"125",1
"126",4
"127",1
"128",4
"129",1
"130",1
"131",4
"132",4
"133",4
"134",1
"135",4
"136",1
"137",4
"138",4
"139",1
"140",1
"141",1
"142",4
"143",4
"144",4
"145",1
"146",4
"147",4
"148",4
"149",4
"150",1
"151",1
"152",1
"153",4
"154",4
"155",1
"156",4
"157",1
"158",4
"159",1
"160",1
"161",4
"162",1
"163",4
"164",1
"165",4
"166",1
"167",4
"168",4
"169",4
"170",4
"171",4
"172",4
"173",4
"174",1
"175",1
"176",4
"177",4
"178",4
"179",4
"180",1
"181",1
"182",4
"183",4
"184",1
"185",1
"186",1
"187",1
"188",4
"189",4
"190",4
"191",1
"192",1
"193",1
"194",1
"195",1
"196",4
"197",4
"198",1
"199",1
"200",1
"201",4
"202",4
"203",1
"204",4
"205",4
"206",4
"207",4
"208",4
"209",1
"210",4
"211",4
"212",1
"213",4
"214",4
"215",4
"216",1
"217",4
"218",1
"219",1
"220",1
"221",4
"222",4
"223",4
"224",1
"225",1
"226",1
"227",1
"228",1
"229",1
"230",4
"231",1
"232",1
"233",1
"234",1
"235",1
"236",4
"237",1
"238",1
"239",4
"240",4
"241",4
"242",4
"243",4
"244",1
"245",1
"246",4
"247",1
"248",4
"249",4
"250",4
"251",1
"252",1
"253",1
"254",1
"255",4
"256",1
"257",1
"258",1
"259",1
"260",1
"261",1
"262",1
"263",1
"264",1
"265",1
"266",1
"267",1
"268",4
"269",1
"270",4
"271",4
"272",1
"273",1
"274",4
"275",4
"276",4
"277",4
"278",4
"279",4
"280",4
"281",1
"282",4
"283",4
"284",1
"285",1
"286",4
"287",1
"288",1
"289",4
"290",4
"291",4
"292",1
"293",4
"294",4
"295",4
"296",4
"297",4
